"Year","Month","er_MSL","er_SLG1","er_SLG2","er_SLG3","er_SLG4","er_SLG5","er_SLG6","er_SLG7","er_SLG8","er_SLG9","er_SLG10","er_SLG11","er_SLG12","er_SLG13","er_CaG1","er_CaG2","er_CaG3","er_CaG4","er_CaG5","er_CaG6","MeanNoMG","MeanW_MG"
"1965","12","173.656","173.759","173.722","NA","NA","173.612","NA","NA","173.717","NA","173.602","NA","173.59","NA","173.655","173.757","173.636","173.724","173.7","NA","173.679454545455","173.6775"
"1966","1","173.747","173.878","173.826","NA","NA","173.71","NA","NA","173.79","NA","173.669","NA","173.675","NA","173.733","173.702","173.762","173.721","173.698","NA","173.742181818182","173.742583333333"
"1966","2","173.766","173.771","173.771","NA","NA","173.756","NA","NA","173.765","NA","173.763","NA","173.773","NA","173.774","173.794","173.793","173.808","173.768","NA","173.776","173.775166666667"
"1966","3","173.857","173.887","173.878","NA","NA","173.826","NA","NA","173.866","NA","173.821","NA","173.809","NA","173.871","173.685","173.983","173.743","173.798","NA","173.833363636364","173.835333333333"
"1966","4","173.964","173.933","173.942","NA","NA","173.981","NA","NA","173.909","NA","173.995","NA","174.02","NA","173.924","173.93","173.938","173.941","173.918","NA","173.948272727273","173.949583333333"
"1966","5","174.067","174.079","174.073","NA","NA","174.076","NA","NA","174.052","NA","174.074","NA","174.09","NA","174.058","174.055","174.098","174.072","174.046","NA","174.070272727273","174.07"
"1966","6","174.092","174.107","174.097","NA","NA","174.088","NA","NA","174.085","NA","174.093","NA","174.096","NA","174.071","174.158","174.043","174.152","174.084","174.031","174.092083333333","174.092076923077"
"1966","7","174.07","174.094","174.07","NA","NA","174.069","NA","NA","174.058","NA","174.053","NA","174.071","NA","174.07","174.012","174.111","174.048","174.031","174.084","174.06425","174.064692307692"
"1966","8","174.006","174.055","174.03","NA","NA","173.996","NA","NA","174.009","NA","173.986","NA","173.983","NA","174.02","173.998","174.03","174.019","173.993","173.995","174.0095","174.009230769231"
"1966","9","173.918","173.942","173.933","NA","NA","173.902","NA","NA","173.912","NA","173.888","NA","173.901","NA","173.881","173.803","173.942","173.83","173.823","173.906","173.888583333333","173.890846153846"
"1966","10","173.723","173.841","173.802","NA","NA","173.688","NA","NA","173.769","NA","173.675","NA","173.645","NA","173.75","173.845","173.705","173.82","173.806","173.669","173.75125","173.749076923077"
"1966","11","173.729","173.811","173.786","NA","NA","173.704","NA","NA","173.759","NA","173.678","NA","173.672","NA","173.761","173.73","173.752","173.765","173.755","173.654","173.735583333333","173.735076923077"
"1966","12","173.878","174","173.969","NA","NA","173.734","NA","NA","173.936","NA","173.809","NA","173.797","NA","173.957","173.965","173.96","173.982","173.971","173.848","173.910666666667","173.908153846154"
"1967","1","173.857","173.988","173.951","NA","NA","173.826","NA","NA","173.912","NA","173.815","NA","173.794","NA","173.852","174.025","173.758","173.986","173.886","173.732","173.877083333333","173.875538461538"
"1967","2","173.875","173.939","173.93","NA","NA","173.899","NA","NA","173.897","NA","173.818","NA","173.822","NA","173.89","173.908","173.863","173.921","173.893","173.898","173.889833333333","173.888692307692"
"1967","3","173.915","173.89","173.905","NA","NA","173.957","NA","NA","173.878","NA","173.913","NA","173.94","NA","173.899","173.758","173.878","173.819","173.848","173.864","173.879083333333","173.881846153846"
"1967","4","174.086","174.107","174.1","NA","NA","174.079","NA","NA","174.073","NA","174.083","NA","174.044","NA","174.096","174.133","174.066","174.149","174.102","174.061","174.091083333333","174.090692307692"
"1967","5","174.201","174.186","174.189","NA","NA","174.237","NA","NA","174.174","NA","174.227","NA","174.251","NA","174.229","174.223","174.211","174.247","174.19","174.217","174.215083333333","174.214"
"1967","6","174.205","174.207","174.201","NA","NA","174.222","NA","NA","174.189","NA","174.224","NA","174.227","NA","174.208","174.207","174.191","174.208","174.184","174.212","174.206666666667","174.206538461538"
"1967","7","174.232","174.256","174.247","NA","NA","174.231","NA","NA","174.235","NA","174.224","NA","174.218","NA","174.24","174.218","174.242","174.236","174.185","174.237","174.23075","174.230846153846"
"1967","8","174.186","174.222","174.198","NA","NA","174.185","NA","NA","174.186","NA","174.178","NA","174.175","NA","174.19","174.197","174.172","174.188","174.148","174.179","174.184833333333","174.184923076923"
"1967","9","174.08","174.094","174.088","NA","NA","174.085","NA","NA","174.073","NA","174.074","NA","174.087","NA","174.083","174.029","174.09","174.054","NA","174.104","174.078272727273","174.078416666667"
"1967","10","174","174.091","174.088","NA","NA","173.984","NA","NA","174.031","NA","173.98","NA","173.962","NA","174.003","173.997","174.033","174.003","174.018","174.088","174.023166666667","174.021384615385"
"1967","11","173.976","174.14","174.103","NA","NA","173.917","NA","NA","174.073","NA","173.885","NA","173.858","NA","173.955","173.978","173.968","173.953","173.982","173.992","173.983666666667","173.983076923077"
"1967","12","174.043","174.119","174.094","NA","NA","174.027","NA","NA","174.085","NA","174.019","NA","174.023","NA","173.984","174.174","173.938","174.1","174.041","173.904","174.042333333333","174.042384615385"
"1968","1","174.089","174.113","174.116","NA","NA","174.076","NA","NA","174.095","NA","174.083","NA","174.093","NA","174.07","174.029","174.103","174.063","174.019","174.118","174.0815","174.082076923077"
"1968","2","174.177","174.259","174.247","NA","NA","174.124","NA","NA","174.214","NA","174.047","NA","174.129","NA","174.185","174.281","174.108","174.274","174.259","174.118","174.187083333333","174.186307692308"
"1968","3","174.174","174.177","174.186","NA","NA","174.179","NA","NA","174.156","NA","174.169","NA","174.175","NA","174.144","174.157","174.157","174.165","174.194","174.112","174.16425","174.165"
"1968","4","174.262","174.299","174.295","NA","NA","174.255","NA","NA","174.271","NA","174.257","NA","174.239","NA","174.245","174.35","174.232","174.331","174.299","174.144","174.268083333333","174.267615384615"
"1968","5","174.281","174.271","174.268","NA","NA","174.301","NA","NA","174.271","NA","174.321","NA","174.331","NA","174.255","174.254","174.295","174.268","174.285","174.239","174.279916666667","174.28"
"1968","6","174.345","174.347","174.341","NA","NA","174.35","NA","NA","174.351","NA","174.349","NA","174.346","NA","174.305","174.331","174.345","174.338","174.333","174.305","174.33675","174.337384615385"
"1968","7","174.363","174.387","174.359","NA","NA","174.359","NA","NA","174.372","NA","174.355","NA","174.355","NA","174.335","174.378","NA","174.368","174.358","174.32","174.358727272727","174.359083333333"
"1968","8","174.32","174.347","174.332","NA","NA","174.316","NA","NA","174.338","NA","174.306","NA","174.309","NA","174.29","174.251","174.367","174.258","174.285","174.372","174.31425","174.314692307692"
"1968","9","174.214","174.256","174.238","NA","NA","174.173","NA","NA","174.235","NA","174.212","NA","174.215","NA","174.225","174.215","NA","174.215","174.231","174.259","174.224909090909","174.224"
"1968","10","174.089","174.177","174.152","NA","NA","174.054","NA","NA","174.14","NA","174.041","NA","173.937","NA","174.108","174.116","174.13","174.099","174.105","174.15","174.10075","174.099846153846"
"1968","11","174.028","174.097","174.079","NA","NA","174.002","NA","NA","174.067","NA","173.971","NA","173.971","NA","174.003","174.109","174.043","174.076","174.051","173.981","174.0375","174.036769230769"
"1968","12","174.058","174.229","174.152","NA","NA","173.981","NA","NA","174.15","NA","173.925","NA","173.864","NA","173.984","174.053","173.93","174.024","173.95","173.878","174.01","174.013692307692"
"1969","1","174.067","174.21","174.183","NA","NA","174.079","NA","174.214","174.146","NA","174.019","NA","173.965","NA","174.054","174.058","NA","174.061","174.07","174.107","174.097166666667","174.094846153846"
"1969","2","174.238","174.238","174.247","NA","NA","174.231","NA","174.239","174.223","NA","174.221","NA","174.206","NA","174.232","174.23","174.22","174.232","174.222","174.269","174.231538461538","174.232"
"1969","3","174.198","174.238","174.241","NA","NA","174.176","NA","174.239","174.207","NA","174.16","NA","174.19","NA","174.166","174.265","174.117","174.249","174.2","174.112","174.196923076923","174.197"
"1969","4","174.393","174.36","174.341","NA","NA","174.393","NA","174.364","174.372","NA","174.404","NA","174.401","NA","174.358","174.334","174.39","174.268","174.35","174.411","174.365076923077","174.367071428571"
"1969","5","174.549","174.558","174.545","NA","NA","174.545","NA","174.556","174.54","NA","174.559","NA","174.559","NA","174.52","174.491","174.56","174.504","174.503","174.578","174.539846153846","174.5405"
"1969","6","174.619","174.631","174.622","NA","NA","174.618","NA","174.632","174.619","NA","174.629","NA","174.623","NA","174.61","174.559","174.618","174.597","174.602","174.624","174.614153846154","174.6145"
"1969","7","174.689","174.683","174.676","NA","NA","174.7","NA","174.684","174.671","NA","174.711","NA","174.724","NA","174.682","174.658","174.703","NA","174.686","NA","174.688909090909","174.688916666667"
"1969","8","174.631","174.667","174.649","NA","NA","174.633","NA","174.668","174.64","NA","174.626","NA","174.608","NA","174.63","174.63","174.65","174.629","174.64","174.645","174.639615384615","174.639"
"1969","9","174.473","174.491","174.481","NA","NA","174.475","NA","174.492","174.457","NA","174.474","NA","174.48","NA","174.434","174.511","174.425","174.492","174.484","174.422","174.470615384615","174.470785714286"
"1969","10","174.311","174.393","174.359","NA","NA","174.289","NA","174.394","174.308","NA","174.276","NA","174.273","NA","174.343","174.337","174.359","174.318","174.341","NA","174.3325","174.330846153846"
"1969","11","174.223","174.329","174.292","NA","NA","174.179","NA","174.33","174.259","NA","174.166","NA","174.142","NA","174.202","174.568","174.047","174.428","174.285","174.015","174.249384615385","174.2475"
"1969","12","174.25","174.256","174.228","NA","NA","174.228","NA","174.257","174.241","NA","174.202","NA","174.209","NA","174.239","174.278","174.199","174.263","174.257","174.165","174.232461538462","174.233714285714"
"1970","1","174.079","174.171","174.168","NA","NA","174.057","NA","174.172","174.123","NA","174.068","NA","174.079","NA","174.121","174.037","174.135","174.049","174.076","174.146","174.107846153846","174.105785714286"
"1970","2","174.068","174.08","174.086","NA","NA","174.044","NA","174.087","174.063","NA","174.053","NA","174.058","NA","174.096","174.073","174.106","174.069","174.064","174.108","174.075923076923","174.075357142857"
"1970","3","174.116","174.113","174.12","NA","NA","174.129","NA","174.12","174.098","NA","174.135","NA","174.143","NA","174.119","174.143","174.091","174.119","174.088","174.085","174.115615384615","174.115642857143"
"1970","4","174.282","174.267","174.267","NA","NA","174.284","NA","174.28","174.26","NA","174.298","NA","174.318","NA","174.284","174.244","174.286","174.252","174.246","174.296","174.275538461538","174.276"
"1970","5","174.367","174.362","174.345","NA","NA","174.379","NA","174.361","174.352","NA","174.375","NA","174.377","NA","174.374","174.33","174.4","174.319","174.325","174.398","174.361307692308","174.361714285714"
"1970","6","174.412","174.403","174.395","NA","NA","174.43","NA","174.393","174.388","NA","174.427","NA","174.432","NA","174.426","174.413","174.442","174.412","174.388","174.433","174.414","174.413857142857"
"1970","7","174.415","174.449","174.426","NA","NA","174.407","NA","174.445","174.412","NA","174.402","NA","174.399","NA","174.406","174.571","174.361","174.501","174.493","NA","174.439333333333","174.437461538462"
"1970","8","174.369","174.382","174.367","NA","NA","174.372","NA","174.366","174.366","NA","174.371","NA","174.366","NA","174.366","174.401","174.376","174.375","174.378","174.379","174.374230769231","174.373857142857"
"1970","9","174.287","174.301","174.272","NA","NA","174.288","NA","174.298","174.281","NA","174.288","NA","174.275","NA","174.287","174.221","174.336","174.23","174.286","174.338","174.284692307692","174.284857142857"
"1970","10","174.224","174.233","174.205","NA","NA","174.228","NA","174.237","174.203","NA","174.241","NA","174.225","NA","174.219","174.225","174.215","174.217","174.21","174.196","174.219538461538","174.219857142857"
"1970","11","174.185","174.283","174.247","NA","NA","174.153","NA","174.281","174.22","NA","174.142","NA","174.117","NA","174.168","174.171","174.178","174.168","174.169","174.141","174.187538461538","174.187357142857"
"1970","12","174.21","174.27","174.245","NA","NA","174.17","NA","174.283","174.231","NA","174.151","NA","174.135","NA","174.221","174.203","174.261","174.19","174.233","174.254","174.219","174.218357142857"
"1971","1","174.147","174.331","174.237","NA","NA","174.078","NA","174.323","174.243","NA","174.064","NA","174.042","NA","174.16","174.287","174.099","174.241","174.184","174.06","174.180692307692","174.178285714286"
"1971","2","174.133","174.185","174.168","NA","NA","174.105","NA","174.203","174.153","NA","174.112","NA","174.102","NA","174.138","174.144","174.099","174.141","174.145","174.118","174.139461538462","174.139"
"1971","3","174.315","174.318","174.318","NA","NA","174.28","NA","174.351","174.337","NA","174.26","NA","174.254","NA","174.294","174.412","174.222","174.404","174.384","174.202","174.310461538462","174.310785714286"
"1971","4","174.385","174.381","174.385","NA","NA","174.376","NA","174.413","174.382","NA","174.375","NA","174.374","NA","174.377","174.392","174.416","174.385","174.396","174.435","174.391307692308","174.390857142857"
"1971","5","174.437","174.427","174.442","NA","NA","174.432","NA","174.447","174.437","NA","174.436","NA","174.419","NA","174.435","174.417","174.463","174.415","174.427","174.47","174.435923076923","174.436"
"1971","6","174.479","174.471","174.472","NA","NA","174.491","NA","174.47","174.472","NA","174.495","NA","174.497","NA","174.48","174.446","174.52","174.454","174.471","174.518","174.481307692308","174.481142857143"
"1971","7","174.438","174.465","174.448","NA","NA","174.439","NA","174.452","174.448","NA","174.43","NA","174.431","NA","174.417","174.467","174.43","174.443","174.435","174.404","174.439153846154","174.439071428571"
"1971","8","174.38","174.401","174.386","NA","NA","174.388","NA","174.392","174.385","NA","174.386","NA","174.384","NA","174.385","174.305","174.434","174.335","174.358","174.421","174.381538461538","174.381428571429"
"1971","9","174.345","174.321","174.325","NA","NA","174.357","NA","174.326","174.327","NA","174.361","NA","174.369","NA","174.336","174.395","NA","174.353","174.425","174.309","174.350333333333","174.349923076923"
"1971","10","174.27","174.285","174.276","NA","NA","174.268","NA","174.284","174.266","NA","174.279","NA","174.276","NA","174.263","174.287","NA","174.285","174.272","174.263","174.275333333333","174.274923076923"
"1971","11","174.16","174.241","174.227","NA","NA","174.11","NA","174.241","174.215","NA","174.091","NA","174.07","NA","174.156","174.214","174.133","174.224","174.179","174.123","174.171076923077","174.170285714286"
"1971","12","174.164","174.266","174.154","NA","NA","174.13","NA","174.251","174.203","NA","174.128","NA","174.107","NA","174.178","174.371","174.122","174.3","174.241","174.139","174.199230769231","174.196714285714"
"1972","1","174.182","174.365","174.257","NA","NA","174.122","NA","174.341","174.322","NA","174.113","NA","174.09","NA","174.138","174.403","174.08","174.281","174.151","174.032","174.207307692308","174.2055"
"1972","2","174.198","174.238","174.214","NA","NA","174.168","NA","174.251","NA","NA","174.167","NA","174.171","NA","174.185","174.292","174.129","174.255","174.21","174.183","174.20525","174.204692307692"
"1972","3","174.33","174.328","174.314","NA","NA","174.316","NA","174.336","174.374","NA","174.315","NA","174.317","NA","174.335","174.316","174.345","174.322","174.323","174.335","174.328923076923","174.329"
"1972","4","174.471","174.432","174.429","NA","NA","174.496","NA","174.453","174.404","NA","174.504","NA","174.542","NA","174.435","174.445","174.448","174.443","174.418","174.435","174.452615384615","174.453928571429"
"1972","5","174.606","174.574","174.578","NA","NA","174.63","NA","174.581","174.583","NA","174.636","NA","174.658","NA","174.619","174.6","174.628","174.615","174.61","174.63","174.610923076923","174.610571428571"
"1972","6","174.62","174.61","174.609","NA","NA","174.612","NA","174.611","174.637","NA","174.593","NA","174.604","NA","174.575","174.576","174.574","174.597","174.603","174.549","174.596153846154","174.597857142857"
"1972","7","174.65","174.673","174.665","NA","NA","174.658","NA","174.677","174.682","NA","174.662","NA","174.659","NA","174.647","174.707","174.625","174.688","174.698","174.583","174.663384615385","174.662428571429"
"1972","8","174.595","174.624","174.592","NA","NA","174.603","NA","174.611","174.599","NA","174.599","NA","174.601","NA","NA","174.412","NA","174.458","174.566","174.778","174.585727272727","174.5865"
"1972","9","174.562","174.57","174.546","NA","NA","174.564","NA","174.56","174.56","NA","174.562","NA","174.576","NA","NA","174.591","174.572","174.575","NA","174.563","174.567181818182","174.56675"
